Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Predicting COVID-19-Induced Lung Damage Based on Machine Learning Methods","Programming and Computer Software","","48","4","10.1134/S0361768822040065","I. A. VasilevM. I. PetrovskiyI. V. MashechkinL. L. Pankratyeva","2022","http://link.springer.com/article/10.1134/S0361768822040065","Article"
"To improve scalability with Boolean matrix using efficient gossip failure detection and consensus algorithm for PeerSim simulator in IoT environment","International Journal of Information Technology","","14","5","10.1007/s41870-022-00989-8","Surendra KumarJitendra Kumar SamriyaArun Singh YadavMohit Kumar","2022","http://link.springer.com/article/10.1007/s41870-022-00989-8","Article"
"Security framework to healthcare robots for secure sharing of healthcare data from cloud","International Journal of Information Technology","","14","5","10.1007/s41870-022-00997-8","Saurabh JainRajesh Doriya","2022","http://link.springer.com/article/10.1007/s41870-022-00997-8","Article"
"Formal model for inter-component communication and its security in android","Computing","","104","8","10.1007/s00607-022-01069-2","Mohamed A. El-ZawawyParvez FarukiMauro Conti","2022","http://link.springer.com/article/10.1007/s00607-022-01069-2","Article"
"An IoT/FOG based framework for sports talent identification in COVID-19 like situations","International Journal of Information Technology","","14","5","10.1007/s41870-022-00984-z","Naveed Jeelani KhanGulfam AhamadMohd Naseem","2022","http://link.springer.com/article/10.1007/s41870-022-00984-z","Article"
"Structural Coverage Analysis of Entry and Exit Points Required to Achieve the Objectives Defined in DO-178C","Programming and Computer Software","","48","4","10.1134/S036176882204003X","V. P. Kozyrev","2022","http://link.springer.com/article/10.1134/S036176882204003X","Article"
"Solve DNA sequence assembly problem using hybrid crow search optimization and multi classification techniques","International Journal of Information Technology","","14","5","10.1007/s41870-022-00972-3","G. RajaU. Srinivasulu Reddy","2022","http://link.springer.com/article/10.1007/s41870-022-00972-3","Article"
"Improving document classification using domain-specific vocabulary: hybridization of deep learning approach with TFIDF","International Journal of Information Technology","","14","5","10.1007/s41870-022-00889-x","Vandana KalraIndu KashyapHarmeet Kaur","2022","http://link.springer.com/article/10.1007/s41870-022-00889-x","Article"
"A comprehensive privacy and security framework for dynamic protection (CPSF)","International Journal of Information Technology","","14","5","10.1007/s41870-022-00965-2","Adnan Ahmed Abi Sen","2022","http://link.springer.com/article/10.1007/s41870-022-00965-2","Article"
"SChain: towards the quest for redesigning supply-chain by augmenting Blockchain for end-to-end management","International Journal of Information Technology","","14","5","10.1007/s41870-022-00959-0","Sidharth QuamaraAwadhesh Kumar Singh","2022","http://link.springer.com/article/10.1007/s41870-022-00959-0","Article"
"Detecting context-based in-claim numerals in Financial Earnings Conference Calls","International Journal of Information Technology","","14","5","10.1007/s41870-022-00952-7","Sohom GhoshSudip Kumar Naskar","2022","http://link.springer.com/article/10.1007/s41870-022-00952-7","Article"
"Toward a design model-oriented methodology to ensure QoS of a cyber-physical healthcare system","Computing","","104","7","10.1007/s00607-022-01058-5","Moustafa FayadAhmed MostefaouiSamir ChoualiSalima Benbernou","2022","http://link.springer.com/article/10.1007/s00607-022-01058-5","Article"
"Analyzing and Optimizing Packet Corruption in RDMA Network","Journal of Computer Science and Technology","","37","4","10.1007/s11390-022-2123-8","Yi-Xiao GaoChen TianWei ChenDuo-Xing LiJian YanYuan-Yuan GongBing-Quan WangTao WuLei HanFa-Zhi QiShan ZengWan-Chun DouGui-Hai Chen","2022","http://link.springer.com/article/10.1007/s11390-022-2123-8","Article"
"Accelerating Data Transfer in Dataflow Architectures Through a Look-Ahead Acknowledgment Mechanism","Journal of Computer Science and Technology","","37","4","10.1007/s11390-020-0555-6","Yu-Jing FengDe-Jian LiXu TanXiao-Chun YeDong-Rui FanWen-Ming LiDa WangHao ZhangZhi-Min Tang","2022","http://link.springer.com/article/10.1007/s11390-020-0555-6","Article"
"SMART: Speedup Job Completion Time by Scheduling Reduce Tasks","Journal of Computer Science and Technology","","37","4","10.1007/s11390-022-2118-5","Jia-Qing DongZe-Hao HeYuan-Yuan GongPei-Wen YuChen TianWan-Chun DouGui-Hai ChenNai XiaHao-Ran Guan","2022","http://link.springer.com/article/10.1007/s11390-022-2118-5","Article"
"SMRI: A New Method for siRNA Design for COVID-19 Therapy","Journal of Computer Science and Technology","","37","4","10.1007/s11390-021-0826-x","Meng-Xin ChenXiao-Dong ZhuHao ZhangZhen LiuYuan-Ning Liu","2022","http://link.springer.com/article/10.1007/s11390-021-0826-x","Article"
"Accelerating DAG-Style Job Execution via Optimizing Resource Pipeline Scheduling","Journal of Computer Science and Technology","","37","4","10.1007/s11390-021-1488-4","Yubin DuanNing WangJie Wu","2022","http://link.springer.com/article/10.1007/s11390-021-1488-4","Article"
"Novel Positive Multi-Layer Graph Based Method for Collaborative Filtering Recommender Systems","Journal of Computer Science and Technology","","37","4","10.1007/s11390-021-0420-2","Bushra AlhijawiGhazi AL-Naymat","2022","http://link.springer.com/article/10.1007/s11390-021-0420-2","Article"
"Accumulative Time Based Ranking Method to Reputation Evaluation in Information Networks","Journal of Computer Science and Technology","","37","4","10.1007/s11390-021-0471-4","Hao LiaoQi-Xin LiuZe-Cheng HuangKe-Zhong LuChi Ho YeungYi-Cheng Zhang","2022","http://link.springer.com/article/10.1007/s11390-021-0471-4","Article"
"Ensemble clustering based approach for software architecture recovery","International Journal of Information Technology","","14","4","10.1007/s41870-021-00846-0","Shiva Prasad Reddy PuchalaJitender Kumar ChhabraAmit Rathee","2022","http://link.springer.com/article/10.1007/s41870-021-00846-0","Article"
"A Comprehensive Review of Redirected Walking Techniques: Taxonomy, Methods, and Future Directions","Journal of Computer Science and Technology","","37","3","10.1007/s11390-022-2266-7","Yi-Jun LiFrank SteinickeMiao Wang","2022","http://link.springer.com/article/10.1007/s11390-022-2266-7","Article"
"NfvInsight: A Framework for Automatically Deploying and Benchmarking VNF Chains","Journal of Computer Science and Technology","","37","3","10.1007/s11390-020-0434-1","Tian-Ni XuHai-Feng SunDi ZhangXiao-Ming ZhouXiu-Feng SuiSa WangQun HuangYun-Gang Bao","2022","http://link.springer.com/article/10.1007/s11390-020-0434-1","Article"
"Ontology-Driven Visual Analytics Software Development","Programming and Computer Software","","48","3","10.1134/S0361768822030033","S. I. ChuprinaK. V. RyabininD. V. KoznovK. A. Matkin","2022","http://link.springer.com/article/10.1134/S0361768822030033","Article"
"M-DPS: a blockchain-based efficient and cost-effective architecture for medical applications","International Journal of Information Technology","","14","4","10.1007/s41870-022-00912-1","Rujuta ShahSridaran Rajagopal","2022","http://link.springer.com/article/10.1007/s41870-022-00912-1","Article"
"Efficient Rendering for the Cockpit Display System Designed in Compliance with the ARINC 661 Standard","Programming and Computer Software","","48","3","10.1134/S0361768822030021","B. Kh. BarladianL. Z. ShapiroN. B. DeryabinYu. A. SolodelovA. G. VoloboyV. A. Galaktionov","2022","http://link.springer.com/article/10.1134/S0361768822030021","Article"
"EXPRL: experience and prediction based load balancing strategy for multi-controller software defined networks","International Journal of Information Technology","","14","4","10.1007/s41870-019-00408-5","Anuradha BanerjeeD. M. Akbar Hussain","2022","http://link.springer.com/article/10.1007/s41870-019-00408-5","Article"
"ARSlice: Head-Mounted Display Augmented with Dynamic Tracking and Projection","Journal of Computer Science and Technology","","37","3","10.1007/s11390-022-2173-y","Yu-Ping WangSen-Wei XieLi-Hui WangHongjin XuSatoshi TabataMasatoshi Ishikawa","2022","http://link.springer.com/article/10.1007/s11390-022-2173-y","Article"
"Extracting Variable-Depth Logical Document Hierarchy from Long Documents: Method, Evaluation, and Application","Journal of Computer Science and Technology","","37","3","10.1007/s11390-021-1076-7","Rong-Yu CaoYi-Xuan CaoGan-Bin ZhouPing Luo","2022","http://link.springer.com/article/10.1007/s11390-021-1076-7","Article"
"Real-time Modeling of Dynamic Terrain Shadows based on Multilevel Ray Casting","Programming and Computer Software","","48","3","10.1134/S0361768822030100","P. Y. TimokhinM. V. Mikhaylyuk","2022","http://link.springer.com/article/10.1134/S0361768822030100","Article"
"A model for intrusion detection system using hidden Markov and variational Bayesian model for IoT based wireless sensor network","International Journal of Information Technology","","14","4","10.1007/s41870-021-00748-1","Gauri KalnoorS. Gowrishankar","2022","http://link.springer.com/article/10.1007/s41870-021-00748-1","Article"
"Caustic Illuminance Calculation with DirectX Raytracing","Programming and Computer Software","","48","3","10.1134/S0361768822030069","E. A. KomarovD. D. ZhdanovA. D. Zhdanov","2022","http://link.springer.com/article/10.1134/S0361768822030069","Article"
"Editorial","International Journal of Information Technology","","14","4","10.1007/s41870-022-01009-5","M. N. Hoda","2022","http://link.springer.com/article/10.1007/s41870-022-01009-5","Article"
"3D Model Compression with Support of Parallel Processing on the GPU","Programming and Computer Software","","48","3","10.1134/S0361768822030082","A. V. NikolaevV. A. FrolovI. G. Ryzhova","2022","http://link.springer.com/article/10.1134/S0361768822030082","Article"
"PhyloTraVis: A New Approach to Visualization of the Phylogenetic Tree","Programming and Computer Software","","48","3","10.1134/S0361768822030045","M. ForghaniP. A. VasevM. A. BolkovE. S. RamsayA. Y. Bersenev","2022","http://link.springer.com/article/10.1134/S0361768822030045","Article"
"Analysis of audio and video quality of voice over LTE (VoLTE) call","International Journal of Information Technology","","14","4","10.1007/s41870-020-00455-3","Smita Avinash LonkarKT V. Reddy","2022","http://link.springer.com/article/10.1007/s41870-020-00455-3","Article"
"Neural model based collaborative filtering for movie recommendation system","International Journal of Information Technology","","14","4","10.1007/s41870-022-00858-4","Kalyan Kumar JenaSourav Kumar BhoiChittaranjan MallickSoumya Ranjan JenaRaghvendra KumarHoang Viet LongNguyen Thi Kim Son","2022","http://link.springer.com/article/10.1007/s41870-022-00858-4","Article"
"A hybrid model for heart disease prediction using recurrent neural network and long short term memory","International Journal of Information Technology","","14","4","10.1007/s41870-022-00896-y","Girish S. BhavekarAgam Das Goswami","2022","http://link.springer.com/article/10.1007/s41870-022-00896-y","Article"
"Customer opinion mining in electricity distribution company using twitter topic modeling and logistic regression","International Journal of Information Technology","","14","4","10.1007/s41870-022-00890-4","Orji UgochiRajesh PrasadNkiruka OduEmoghene OgidiakaBisallah Hashim Ibrahim","2022","http://link.springer.com/article/10.1007/s41870-022-00890-4","Article"
"Performance analysis of machine learning based optimized feature selection approaches for breast cancer diagnosis","International Journal of Information Technology","","14","4","10.1007/s41870-021-00671-5","Ajay SharmaPramod Kumar Mishra","2022","http://link.springer.com/article/10.1007/s41870-021-00671-5","Article"
